"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"824","GABRB3","9",2.09925626501994,1.44327633187045,141579880,0.873105744974069,0,0,97.8260869565217,36.6487156269361
"825","CNKSR2","9",1.96671089200564,1.39665381739431,141056511,0.869878192580033,0,0,96.389751552795,33.6383421499944
"826","MIR137HG","9",1.4262584171963,1.13298786515355,140575580,0.866912350123915,0,0,90.916149068323,19.9701345533686
"827","HECW1","9",2.10161336590161,1.44884392424836,140438037.5,0.866064142405925,0,0,97.0885093167702,35.6558483852007
"828","KIAA1211L","9",1.33380862477457,1.08049759526287,140301707,0.865223408943196,0,0,89.1692546583851,17.6333222132202
"829","CACNA1B","9",2.08279697050839,1.44034223176089,140296065.5,0.865188618505032,0,0,97.4378881987578,34.701107245548
"830","KCTD16","9",2.34531510005924,1.61082680902303,140291513.5,0.865160546879664,0,0,97.1273291925466,37.4652496465393
"831","SATB2","9",1.57007903394497,1.21544381286809,140214126,0.864683307664323,0,0,92.5854037267081,22.4816915280624
"832","CADPS2","9",1.80781966231925,1.3844130787337,140129549,0.864161731684794,0,0,90.139751552795,26.6612654688716
"833","CAMK2A","9",1.64125640590666,1.21582766665644,140097908.5,0.863966608604284,0,0,94.6040372670807,27.5032168898632
"834","SV2B","9",1.56635453371709,1.19578678072736,139479766.5,0.860154602749993,0,0,92.8959627329193,22.9344389902937
"835","UNC5D","9",2.27842182209565,1.61318021800038,139384146.5,0.859564925944684,0,0,96.1180124223602,32.7662075648541
"836","SYN3","9",2.38811238463146,1.64914072346065,139330106,0.85923166481315,0,0,94.7981366459627,36.3325866971675
"837","MCTP1","9",1.90891695757764,1.37354870134242,139318818.5,0.859162056185876,0,0,93.5170807453416,32.2276763729368
"838","LINC01250","9",1.42155108660521,1.1284278232465,139080622.5,0.857693130685799,0,0,88.8198757763975,19.7620295795009
"839","CDH12","9",2.4055088824939,1.77354788948197,139042465,0.857457818066069,0,0,92.4301242236025,29.7748971389538
"840","SLC4A10","9",2.10758391667838,1.42884069657157,139029699.5,0.857379094794179,0,0,97.4767080745342,35.959268614275
"841","MKL2","9",1.8269636836257,1.2183250452465,138994226.5,0.857160337156501,0,0,96.5062111801242,38.6979936138779
"842","EFNA5","9",1.97921940742984,1.40494983737328,138957307.5,0.85693266221428,0,0,95.9239130434783,32.1720758073996
"843","LRFN5","9",2.24831894410171,1.52144213256134,138867125.5,0.856376520887608,0,0,97.3990683229814,36.329409521994
"844","GRM5","9",2.64048735901807,1.69536252064546,138686674.5,0.855263701715941,0,0,99.2624223602485,41.0173314905717
"845","KCNQ5","9",3.04563025725815,2.05899656818669,138684912,0.855252832594739,0,0,99.6894409937888,38.0562042288202
"846","CHRM3","9",2.48371978016246,1.73232742885343,138625224,0.854884744023778,0,0,98.9518633540373,33.0362674546061
"847","KCNH7","9",1.94770037533643,1.45706834027621,138617460.5,0.854836867472031,0,0,92.0807453416149,26.1703919045577
"848","CADPS","9",2.30382839599655,1.48403198848907,138280321,0.852757769550012,0,0,98.5636645962733,41.9101177143402
"849","HS6ST3","9",2.59379092564011,1.78322692342401,137990019,0.850967512742495,0,0,95.8850931677019,35.2571129009198
"850","HCN1","9",1.79733652580062,1.28488469347656,137938018.5,0.850646832040608,0,0,94.7593167701863,29.4635339719455
"851","CDH18","9",2.27850643990968,1.56855203096692,137882320,0.850303346226547,0,0,96.5062111801242,34.7042844207215
"852","CA10","9",1.77794729626557,1.34645887789655,137740165,0.849426693787113,0,0,91.8090062111801,21.5984368298146
"853","LINGO2","9",2.55159302343274,1.79314701275203,137731997,0.849376322733507,0,0,94.1770186335404,32.2530937743253
"854","PTPRN2","9",2.1600555464615,1.38528881055738,137604510.5,0.848590129133423,0,0,97.7872670807453,40.8139922794643
"855","KCNB2","9",1.67175812773822,1.27371831930153,137267708,0.846513109449047,0,0,88.5093167701863,23.5095076967069
"856","RIMS2","9",2.67183542699293,1.63447897776678,137179352,0.845968228840285,0,0,99.1459627329193,44.6154823746207
"857","EPHA4","9",1.4309797009072,1.06343123441216,137140401.5,0.845728025886873,0,0,90.7996894409938,25.2283594655991
